108.174.2.216   - [31-Aug-2020 00:01:23 Asia/Riyadh] "GET /ar/our-business-2/ :443" 200 - LinkedInBot/1.0 (compatible; Mozilla/5.0; Apache-HttpClient +http://www.linkedin.com)
95.185.126.155  - [31-Aug-2020 00:21:33 Asia/Riyadh] "GET / :443" 200 - Mozilla/5.0 (Linux; Android 8.1.0; DUB-LX1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36
207.46.13.156   - [31-Aug-2020 00:24:18 Asia/Riyadh] "GET /sitemap-posttypes-page.xml :443" 200 - Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
114.119.165.120 - [31-Aug-2020 01:02:35 Asia/Riyadh] "GET /whistleblower/downloads/ :443" 200 - Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+http://aspiegel.com/petalbot)
37.107.199.89   - [31-Aug-2020 01:09:34 Asia/Riyadh] "GET /ar/partners-ar/ :443" 200 - Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Mobile/15E148 Safari/604.1 [https://t.co/l8AObHOC9w?amp=1]
37.107.199.89   - [31-Aug-2020 01:10:02 Asia/Riyadh] "GET /ar/products-2/ :443" 200 - Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Mobile/15E148 Safari/604.1
37.107.199.89   - [31-Aug-2020 01:10:40 Asia/Riyadh] "GET /ar/الأسئلة-الشائعة/ :443" 200 - Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Mobile/15E148 Safari/604.1
37.107.199.89   - [31-Aug-2020 01:11:18 Asia/Riyadh] "GET /ar/products-2/ :443" 200 - Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Mobile/15E148 Safari/604.1
66.249.79.170   - [31-Aug-2020 01:15:47 Asia/Riyadh] "GET /board-of-directors-report/ :443" 200 - Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
72.14.199.44    - [31-Aug-2020 01:17:10 Asia/Riyadh] "GET /contact/ :443" 200 - AdsBot-Google (+http://www.google.com/adsbot.html)
66.249.79.170   - [31-Aug-2020 01:18:40 Asia/Riyadh] "GET / :443" 200 - Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
125.24.36.172   - [31-Aug-2020 02:29:39 Asia/Riyadh] "GET / :443" 200 - Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36
125.24.36.172   - [31-Aug-2020 02:29:52 Asia/Riyadh] "GET / :443" 200 - Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36
125.24.36.172   - [31-Aug-2020 02:30:01 Asia/Riyadh] "GET / :443" 200 - Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36
95.186.32.24    - [31-Aug-2020 02:34:09 Asia/Riyadh] "GET /ar/partners-ar/ :443" 200 - Mozilla/5.0 (Linux; Android 8.0.0; RNE-L21) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.125 Mobile Safari/537.36 [https://t.co/kjBHQkvtxR?amp=1]
196.54.16.127   - [31-Aug-2020 02:43:02 Asia/Riyadh] "GET / :443" 200 - Mozilla/5.0 (iPhone; CPU iPhone OS 13_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1 Mobile/15E148 Safari/604.1
